id,name,full_name,updated_at,created_at,pushed_at,size,stargazers_count,forks_count,open_issues_count,default_branch,head
191600925,async-raft,async-raft/async-raft,2022-10-16T18:10:02Z,2019-06-12T15:47:29Z,2021-11-09T14:32:29Z,2121,880,75,20,master,bcc246ccf8fa2858baf8e07bf760ee6db4d85cf6
26112237,pencil,fengsp/pencil,2022-10-18T01:20:38Z,2014-11-03T09:37:48Z,2017-04-30T10:42:49Z,6173,880,42,33,master,05abcffbccacb122e398af572fa7e07277d608a1
229360531,miniquad,not-fl3/miniquad,2022-10-23T20:11:06Z,2019-12-21T01:27:45Z,2022-10-19T21:53:33Z,3637,879,103,63,master,2f40a29f9aace0ebd9f4a51d7b4b911017ede4d0
121132585,penrose,sminez/penrose,2022-10-23T10:18:39Z,2018-02-11T14:39:12Z,2022-10-23T20:15:50Z,2229,876,62,12,develop,33af1c43add8c4e5a6ad98710e81f1178ab32686
235647662,quilkin,googleforgames/quilkin,2022-10-19T17:50:10Z,2020-01-22T19:18:46Z,2022-10-21T22:03:24Z,28590,875,63,57,main,f7745c10c158e78eabc50b1953bb63b5fce3c8bc
74036331,UnicornConsole,Gigoteur/UnicornConsole,2022-10-19T13:53:19Z,2016-11-17T14:45:48Z,2022-06-15T18:45:24Z,1256904,875,47,25,master,4219f03316c959bf0e6ec4da50a5208adcb9f989
117035345,refinery,rust-db/refinery,2022-10-23T18:29:12Z,2018-01-11T01:51:38Z,2022-10-17T07:41:02Z,389,872,75,20,main,1f74d28445f10b12a7f93d1b80dda796ba685776
16836673,rustful,Ogeon/rustful,2022-09-02T07:44:28Z,2014-02-14T12:32:26Z,2018-06-09T10:04:02Z,2485,872,56,6,master,24173f35462a976e53d7826c1b107a995572d132
429203834,spyglass,a5huynh/spyglass,2022-10-23T06:58:36Z,2021-11-17T21:18:56Z,2022-10-23T04:58:27Z,23475,872,13,19,main,ead447023961417e0221f12ffcb39d0782b37ae6
38103923,telegram-bot,telegram-rs/telegram-bot,2022-10-08T03:41:11Z,2015-06-26T09:55:12Z,2022-10-07T22:12:13Z,16466,870,155,50,main,65ad5cfd578e9a1260ce6daac714eb2153c0bec7
300909810,elfcat,ruslashev/elfcat,2022-10-23T14:03:09Z,2020-10-03T15:15:22Z,2021-10-13T06:28:19Z,393,870,18,2,master,45182881a50055eddcb65c5f1afc2726c51a8974
67273122,quote,dtolnay/quote,2022-10-21T07:36:49Z,2016-09-03T05:34:45Z,2022-10-18T08:53:25Z,720,870,74,8,master,b2e30cc11d847427511810146da29ad14dfa7f3e
181468963,runtime,rustasync/runtime,2022-10-09T06:11:07Z,2019-04-15T11:00:38Z,2019-10-29T19:46:54Z,8553,869,28,0,master,b7c08c151393571e53c10970a9c5a6c20645566f
20513654,curl-rust,alexcrichton/curl-rust,2022-10-20T22:12:45Z,2014-06-05T06:00:53Z,2022-10-08T16:36:11Z,2664,867,210,36,main,a6b0f18bbf187ae0d4c4af6d3d396f74a01d6b94
58722558,goblin,m4b/goblin,2022-10-18T23:17:40Z,2016-05-13T09:18:18Z,2022-10-21T19:55:46Z,3132,865,129,61,master,761ffd8bbcc20960c2141507be503f176ade0932
170021740,probe-rs,probe-rs/probe-rs,2022-10-21T08:04:52Z,2019-02-10T20:13:01Z,2022-10-21T01:25:35Z,14986,864,160,103,master,49e49b30a152c123531f89384517d4d2ee8050e1
65430363,rust-prometheus,tikv/rust-prometheus,2022-10-23T11:38:10Z,2016-08-11T02:06:25Z,2022-10-21T07:53:45Z,711,861,162,64,master,c092b95879c2d0ad3a24e825572887ac2457038b
116885017,libui-rs,rust-native-ui/libui-rs,2022-10-23T16:12:49Z,2018-01-10T00:00:39Z,2022-01-06T16:47:40Z,7155,861,75,41,trunk,6ff94425b341cf718e29d07067dbf82f9215a6d5
1388070,dssim,kornelski/dssim,2022-10-18T22:44:25Z,2011-02-20T01:41:41Z,2022-10-01T14:01:42Z,904,861,64,6,main,dc77fc016b783570f18efe2c92d69c09863b9e0c
35233654,kafka-rust,kafka-rust/kafka-rust,2022-10-19T09:39:40Z,2015-05-07T17:26:40Z,2022-10-10T14:11:46Z,1114,861,104,33,master,af3b3461a193c28bd3af52c46601c5b721801f5b
169656159,mockall,asomers/mockall,2022-10-23T15:02:08Z,2019-02-07T22:59:28Z,2022-10-23T18:05:03Z,1247,859,43,19,master,b51cb306b03441c6823276fd30a1de65657601f6
96410740,rpds,orium/rpds,2022-10-23T10:08:41Z,2017-07-06T09:06:16Z,2022-10-09T17:31:57Z,560,859,55,29,master,5e971131fec2924fc76aa218613acf170f572066
221058575,opentelemetry-rust,open-telemetry/opentelemetry-rust,2022-10-21T14:08:28Z,2019-11-11T19:53:32Z,2022-10-23T04:39:01Z,3723,858,208,67,main,5efe37aeb75a46c66d31a318def1eaf55838ad36
33456236,rust-smallvec,servo/rust-smallvec,2022-10-23T14:15:45Z,2015-04-05T21:42:27Z,2022-10-02T21:54:25Z,619,856,110,30,master,c0766a040e020e926327d724180e59818dc9327a
111702516,uefi-rs,rust-osdev/uefi-rs,2022-10-23T17:31:18Z,2017-11-22T15:39:12Z,2022-10-17T20:10:43Z,2176,853,113,36,main,f55745cdad174877c17a65b5eb30fe4c23ec46f0
17556758,zmq.rs,zeromq/zmq.rs,2022-10-12T09:08:01Z,2014-03-09T03:13:49Z,2022-10-02T16:35:35Z,584,851,76,25,master,7baeeffde9e4cb9741d1841cfdee5f00f354b578
155746625,diskus,sharkdp/diskus,2022-10-16T14:38:15Z,2018-11-01T16:50:49Z,2022-02-18T22:23:25Z,95,850,28,11,master,9641caa46755160f49e123c6d226aa46c9cdde34
232432178,Av1an,master-of-zen/Av1an,2022-10-22T18:20:28Z,2020-01-07T22:49:55Z,2022-09-30T04:23:55Z,16355,849,97,85,master,dc5bd3a6ea94d1b4a7c0c56717ce05282632f6c7
409224342,rust-in-databend,wubx/rust-in-databend,2022-10-23T03:53:06Z,2021-09-22T13:53:25Z,2022-03-08T13:53:05Z,52135,848,86,3,main,319305d39c9415936a62880126484dd3047acdf7
158310651,bumpalo,fitzgen/bumpalo,2022-10-20T14:06:29Z,2018-11-20T01:04:24Z,2022-10-18T21:15:59Z,549,848,77,23,main,10492c6a566e5ea1230bbfbaa0e1335f288ba448
331961653,bevy-cheatbook,bevy-cheatbook/bevy-cheatbook,2022-10-23T09:25:49Z,2021-01-22T13:58:00Z,2022-10-09T09:00:45Z,883,848,59,81,main,541db6d06c170c3d9cdf383c2347748c9b57da37
138975689,bitvec,bitvecto-rs/bitvec,2022-10-23T12:55:38Z,2018-06-28T06:26:44Z,2022-09-09T11:47:45Z,4306,848,83,26,main,4e7f51124591dac0bfe6ab4b7c4d788784009cfb
262363803,realm,zhboner/realm,2022-10-21T19:01:55Z,2020-05-08T15:46:10Z,2022-10-16T15:31:41Z,634,847,218,2,master,ff21f1b997874b2b1a93e1b5c75673a3ad0d9050
162715445,texlab,latex-lsp/texlab,2022-10-23T12:38:22Z,2018-12-21T13:08:47Z,2022-10-23T15:59:55Z,32585,847,35,22,master,372e4e20c39c9e84183762b6a1d2983ca7f4067c
239454891,kibi,ilai-deutel/kibi,2022-10-22T18:31:47Z,2020-02-10T07:44:48Z,2022-10-14T21:04:53Z,1381,845,37,17,master,2cc6bead72e2b48203d6ddf28f189c51868a9a79
105363726,martin,maplibre/martin,2022-10-22T17:49:06Z,2017-09-30T10:53:46Z,2022-10-23T06:15:29Z,1705,845,92,24,main,2e1940829d2d25bc35b2dfa70a75e8b9c97f1f59
10326934,rust.ko,tsgates/rust.ko,2022-10-16T17:32:44Z,2013-05-28T03:10:41Z,2021-02-28T20:49:58Z,51,842,72,10,master,f08d8cc8f742ec3dacb73f7ac65dda2d0aeb5531
324593513,gpg-tui,orhun/gpg-tui,2022-10-21T06:59:46Z,2020-12-26T16:28:59Z,2022-08-21T00:40:10Z,12081,842,22,8,master,e138931dc6927b464cd8044d7f397fcf2bf70ba2
302703576,akri,project-akri/akri,2022-10-22T19:42:32Z,2020-10-09T16:59:13Z,2022-10-20T04:23:01Z,6263,841,103,45,main,d1f75718b520636e9bca437d7e13aab488ee877e
461347649,pomsky,rulex-rs/pomsky,2022-10-23T05:15:04Z,2022-02-20T00:31:04Z,2022-10-01T15:26:03Z,683,840,12,18,main,a40a2e7bd7e0569cb2c7d66534968098453d3a9f
84983058,http,hyperium/http,2022-10-20T06:30:15Z,2017-03-14T18:21:23Z,2022-09-10T14:56:24Z,768,839,220,117,master,34a9d6bdab027948d6dea3b36d994f9cbaf96f75
519882617,leptos,gbj/leptos,2022-10-23T14:55:56Z,2022-07-31T20:40:30Z,2022-10-23T17:36:49Z,608,838,16,10,main,1d48da937b8ef994e8d6a8ad31b23130dd5186af
147120314,jql,yamafaktory/jql,2022-10-21T14:22:01Z,2018-09-02T20:42:42Z,2022-10-15T09:21:53Z,1052,836,27,2,main,33d60feb1ccb7afce379112d6561cb6b788d4b38
88732978,plato,baskerville/plato,2022-10-23T16:57:51Z,2017-04-19T10:37:50Z,2022-10-16T19:39:31Z,7563,835,78,55,master,90f494e0672a9a7a8296a384cc3989e36f419625
45751215,rust_libloading,nagisa/rust_libloading,2022-10-23T18:21:15Z,2015-11-07T19:31:57Z,2022-09-05T03:58:40Z,275,835,79,12,master,6e0792973615751136453e446b03444dc80f4e0b
186890446,Compactor,Freaky/Compactor,2022-10-23T17:21:31Z,2019-05-15T19:30:16Z,2021-06-22T16:53:06Z,237,834,36,30,master,571a6b03dd17125d1bb34db5096d44de66067d4c
173796172,oak,project-oak/oak,2022-10-17T18:16:18Z,2019-03-04T18:08:59Z,2022-10-21T20:48:41Z,152129,831,76,162,main,d8a13f5e2ffc1b138de5aba7b2265e3e132f9f95
279100175,headcrab,headcrab-rs/headcrab,2022-10-22T03:05:42Z,2020-07-12T16:08:20Z,2022-05-15T23:30:26Z,638,830,32,32,master,5a420c5da3f51196cd991680bb2b3fded6ce7033
171328341,wirefilter,cloudflare/wirefilter,2022-10-21T17:13:59Z,2019-02-18T17:40:37Z,2022-06-17T01:37:21Z,856,830,70,17,master,1fea9c94fac4b1d880b6628316dcd0191de61278
59500251,Inconsolata,googlefonts/Inconsolata,2022-10-21T07:57:26Z,2016-05-23T16:40:37Z,2022-09-23T22:16:22Z,63007,830,59,38,main,fc1fc21081558b39a2db43bfd9b65bf9acb50701
209625062,rust_cmd_lib,rust-shell-script/rust_cmd_lib,2022-10-13T20:31:08Z,2019-09-19T18:41:05Z,2022-08-26T00:01:12Z,496,829,24,3,master,69024e0f74892188ea7dad5040f749b92e5c9f67
426740091,plane,drifting-in-space/plane,2022-10-23T16:44:05Z,2021-11-10T18:52:39Z,2022-10-22T22:41:49Z,2161,827,19,19,main,8ebe3b6ff383201ad6b430256ef3665de39bb9f0
122145662,codespan,brendanzab/codespan,2022-10-21T10:59:40Z,2018-02-20T02:11:13Z,2022-07-27T21:03:49Z,1019,826,45,33,master,c84116f5a667bfce2aa1e045205c5832cfee1548
288282667,sniprun,michaelb/sniprun,2022-10-23T14:30:38Z,2020-08-17T20:44:45Z,2022-10-13T17:31:21Z,14177,823,28,8,master,afd946018a67c5c28a06deacc155bafbb2a1c8b7
363799314,tao,tauri-apps/tao,2022-10-22T16:02:14Z,2021-05-03T02:40:47Z,2022-10-23T05:48:20Z,9411,821,71,64,dev,775974d7084185b80afe76c5acf3727687b0fd02
161672581,rubyfmt,penelopezone/rubyfmt,2022-10-11T07:53:17Z,2018-12-13T17:28:13Z,2022-09-21T06:16:21Z,1376,820,42,33,trunk,87ac654a2e8ac759b0fe08b6778d0f24daa78b7a
304646001,scaphandre,hubblo-org/scaphandre,2022-10-20T19:50:34Z,2020-10-16T14:10:05Z,2022-10-17T06:25:01Z,7691,820,51,66,main,50fea42ebd1f8bda9d98e8d27b348c626ed3055d
39148240,rouille,tomaka/rouille,2022-10-17T08:43:20Z,2015-07-15T16:34:41Z,2022-10-12T15:35:40Z,4285,820,95,47,master,24daa8bb9c30feab53114c63b6366a49b2e5a9b8
83496508,grcov,mozilla/grcov,2022-10-23T13:05:15Z,2017-03-01T01:17:55Z,2022-10-21T20:02:35Z,5640,819,116,99,master,72279db1bf30a36f28e9964db624d346ee53abb1
83575374,reference,rust-lang/reference,2022-10-23T18:30:33Z,2017-03-01T16:21:06Z,2022-10-21T07:41:20Z,3954,818,348,250,master,0276e07e1781cbb34f219e9aec7a7d8995af93ac
282220330,diamond-types,josephg/diamond-types,2022-10-23T09:36:52Z,2020-07-24T12:58:15Z,2022-10-17T10:28:42Z,5605,818,17,9,master,2381294aedde311f7eb2f973c3c8cb5f1dd97d2f
78247590,rio,spacejam/rio,2022-10-23T15:16:52Z,2017-01-06T23:52:04Z,2022-06-27T12:02:01Z,177,818,39,27,master,319f7fb04014aa88540c3539bd97d5a0006a1eb9
232619636,tao,zesterer/tao,2022-10-23T01:29:54Z,2020-01-08T17:28:22Z,2022-08-30T09:52:16Z,2060,817,17,6,master,4b4d709b133d6b5107983e5e05b8117e03ec2e1f
236416241,kondo,tbillington/kondo,2022-10-23T09:32:41Z,2020-01-27T03:57:00Z,2022-10-02T02:45:00Z,199,815,33,13,master,725f7ec72ff95a32b9f09ce834ab917c892915aa
249300989,ClojureRS,clojure-rs/ClojureRS,2022-10-23T12:14:40Z,2020-03-23T00:39:46Z,2022-06-04T17:56:43Z,596,814,22,30,master,83509cdb9dad0502d0e139432f29922715abea22
243395141,icu4x,unicode-org/icu4x,2022-10-23T10:17:56Z,2020-02-27T00:27:11Z,2022-10-23T02:40:13Z,236137,812,95,338,main,c6b8ea6eab550d1c9cc0251083fa480c6b352c41
257128429,desed,SoptikHa2/desed,2022-10-15T19:07:59Z,2020-04-20T00:05:05Z,2022-10-14T17:00:22Z,11607,811,15,6,master,dc1c5c912787fd2bde22b71540bfd0e2a9b8c8bc
39140034,select.rs,utkarshkukreti/select.rs,2022-10-23T04:27:20Z,2015-07-15T14:01:00Z,2022-05-21T17:18:29Z,242,811,67,28,master,942d4aa2a6517f726c0ab875e1865bb972d6293f
51910783,lucky-commit,not-an-aardvark/lucky-commit,2022-10-19T22:47:38Z,2016-02-17T09:28:41Z,2022-10-16T01:20:30Z,250,811,18,0,main,00000003d871b8d5612206e0ba90b9bfd858b060
32579343,msgpack-rust,3Hren/msgpack-rust,2022-10-23T17:27:41Z,2015-03-20T11:09:01Z,2022-09-27T12:56:20Z,1206,810,101,43,master,941441f484c325464c9746fdca9d11c1ca6a2d78
93337189,learn-opengl-rs,bwasty/learn-opengl-rs,2022-10-19T12:45:11Z,2017-06-04T19:41:11Z,2021-12-22T00:33:37Z,53492,808,58,6,master,6357f7ca55508cd8ed9389a73207a8b954d362b4
90752597,dialoguer,mitsuhiko/dialoguer,2022-10-22T09:45:23Z,2017-05-09T14:04:17Z,2022-10-22T19:11:04Z,227,808,110,57,master,d64eb2a218bc6982531b12ea1a23c2129107bde0
86271291,rust-pretty-assertions,rust-pretty-assertions/rust-pretty-assertions,2022-10-23T11:06:16Z,2017-03-26T23:12:15Z,2022-09-20T18:32:20Z,505,807,32,14,main,27ee62821f4c812e56484c9cc73ff7f27382a02a
121809370,rust-lightning,lightningdevkit/rust-lightning,2022-10-23T15:22:24Z,2018-02-16T22:50:53Z,2022-10-23T18:04:35Z,18516,807,213,239,main,fc9a4c22d195a75ad5942eed271757f285452214
42685794,walkdir,BurntSushi/walkdir,2022-10-22T06:47:25Z,2015-09-17T22:41:03Z,2022-08-14T01:54:18Z,305,807,86,25,master,abf3a15887758e0af54ebca827c7b6f8b311cb45
47496133,ruru,d-unseductable/ruru,2022-10-20T21:01:34Z,2015-12-06T12:38:18Z,2021-03-27T17:31:47Z,5765,806,37,38,master,587f1c40b741c5e62bf9bf8736c0158f8cd5210e
357436262,kdash,kdash-rs/kdash,2022-10-22T20:37:26Z,2021-04-13T05:38:42Z,2022-10-21T00:40:38Z,9360,805,40,25,main,1b0160d9cf928c8df1c2c607c51ba4330bcf2b9e
366093587,volt,dimensionhq/volt,2022-10-23T12:09:16Z,2021-05-10T15:39:26Z,2022-07-11T00:04:13Z,4395,803,23,4,dev,1589b603a40364651a6fdabf28f6fa66c4f0ff8e
119915731,bulletproofs,dalek-cryptography/bulletproofs,2022-10-18T17:10:37Z,2018-02-02T01:35:49Z,2022-09-07T04:53:08Z,3495,803,167,39,main,6fb413574ad905e8817ae6e66e5955b9534637d9
50424101,docs.rs,rust-lang/docs.rs,2022-10-19T15:59:18Z,2016-01-26T11:21:53Z,2022-10-22T20:02:05Z,9931,802,171,181,master,1702933d866a24f1d7c896e44b22ab08d245eeb1
140871078,rendy,amethyst/rendy,2022-10-18T00:18:04Z,2018-07-13T16:43:38Z,2022-10-05T14:07:03Z,2069,800,103,54,master,8e3054a075b545bc1b030fa0d81c62a0b33d3740
100876330,synapse,Luminarys/synapse,2022-10-17T12:32:52Z,2017-08-20T17:05:38Z,2022-09-05T06:32:34Z,1769,800,48,48,master,d61330cca908f12d75fd1d8e52e7e7f3e6892003
338624294,neuronika,neuronika/neuronika,2022-10-21T03:11:07Z,2021-02-13T17:04:39Z,2022-10-10T07:02:35Z,58506,800,36,10,main,a5e37b2144475574b88c2e4a5c72c6f8494ef007
276974837,message-io,lemunozm/message-io,2022-10-23T14:19:16Z,2020-07-03T19:37:30Z,2022-10-08T08:19:56Z,647,800,51,12,master,9590dce4e00ceb8ac82c70b7b30076b4ff3fadf5
296518768,hayabusa,Yamato-Security/hayabusa,2022-10-23T10:13:54Z,2020-09-18T05:04:33Z,2022-10-23T13:52:53Z,91559,798,70,24,main,3c33d7c977d86242869a07974fa5f3d177634dcd
155922307,moxie,anp/moxie,2022-10-19T21:19:31Z,2018-11-02T21:15:49Z,2022-09-12T13:19:07Z,2508,798,30,63,main,4f71b6f28340b2db263f07d0883394fa0b233de0
65087808,rust-derive-builder,colin-kiegel/rust-derive-builder,2022-10-21T15:54:23Z,2016-08-06T15:03:46Z,2022-10-19T10:38:40Z,1300,798,50,13,master,243a10a87ad411276996ab1348afa1e3ecc0a6c4
216494674,pprof-rs,tikv/pprof-rs,2022-10-22T19:33:09Z,2019-10-21T06:36:07Z,2022-09-30T09:03:26Z,200,797,56,36,master,a280c9e71fa3b681f30f28779ae2d679d49e2d1b
329445418,connector-x,sfu-db/connector-x,2022-10-23T05:46:59Z,2021-01-13T22:21:03Z,2022-10-21T23:03:15Z,187308,796,60,67,main,e77677d8d273b1e2fba99e78ea0d288980235d29
268037337,tuc,riquito/tuc,2022-10-23T06:59:16Z,2020-05-30T08:13:49Z,2022-10-21T03:02:12Z,3361,790,14,0,master,2b73054dde91e7efb0985cca322acd7c5f1093e0
151709068,nsh,nuta/nsh,2022-10-21T03:43:31Z,2018-10-05T11:11:19Z,2022-09-08T10:52:31Z,1287,790,33,16,main,140c042fe67650af05d2cd02570c2509b4959e96
362146794,x8,Sh1Yo/x8,2022-10-23T11:21:56Z,2021-04-27T14:43:22Z,2022-09-17T15:15:06Z,147,788,79,2,main,8e0e8021ba6a8c99e2fbb7d919fe62f11c8eef7c
241722462,below,facebookincubator/below,2022-10-20T15:25:44Z,2020-02-19T20:47:02Z,2022-10-21T18:37:39Z,3607,786,44,13,main,7703bd73fe0f1d6bf03270283ea9e1f7ec7c6c81
30270430,byteorder,BurntSushi/byteorder,2022-10-23T00:42:35Z,2015-02-03T23:28:34Z,2022-06-15T17:03:47Z,288,786,125,10,master,fc27443508f305a7d2effed85558cc6755334d83
49104439,tiny,osa1/tiny,2022-10-14T19:34:20Z,2016-01-06T01:43:57Z,2022-03-28T07:02:54Z,2098,785,38,96,master,52b1383b91f7a064c73d87a5bdac03f62af2b4e8
285638969,cargo-mobile,BrainiumLLC/cargo-mobile,2022-10-23T19:10:27Z,2020-08-06T18:07:36Z,2022-10-12T19:51:02Z,1124,785,47,25,master,38e48c3373b23e90ab0392a651925f67af48076e
286426536,puffin,EmbarkStudios/puffin,2022-10-22T06:16:01Z,2020-08-10T09:03:31Z,2022-10-20T13:48:28Z,8316,785,38,10,main,1efc17b0fdeb2d864ea71d7c2f578657eb28dbb4
28192577,mooneye-gb,Gekkio/mooneye-gb,2022-10-07T13:42:45Z,2014-12-18T16:56:06Z,2022-10-21T03:16:53Z,1915,783,42,43,master,3856dcbca82a7d32bd438cc92fd9693f868e2e23
24108987,num,rust-num/num,2022-10-21T04:11:41Z,2014-09-16T17:02:02Z,2022-07-14T21:55:52Z,4809,781,150,15,master,0c3167fb3844dc416a8b08bb5bcfbb268e6075be
62793556,rustfix,rust-lang/rustfix,2022-10-20T06:44:36Z,2016-07-07T09:24:03Z,2022-05-23T18:46:11Z,382,780,60,21,master,d67672b282413b462d8a9e752dffb655e775db9c
362296072,contracts,skyward-finance/contracts,2022-09-23T20:32:38Z,2021-04-28T01:02:09Z,2022-02-26T14:53:56Z,2207,779,45,2,master,142e76303ac9d15f4efb7affde4e60896ccddbfb
72954239,whatlang-rs,greyblake/whatlang-rs,2022-10-20T03:47:30Z,2016-11-05T21:26:51Z,2022-10-23T14:13:17Z,2368,776,105,7,master,b97affffc8b339d18288bf47595201a911d8b2fb
180788801,heim,heim-rs/heim,2022-10-23T16:39:22Z,2019-04-11T12:37:15Z,2022-08-04T08:20:28Z,1070,773,82,79,master,b292f1535bb27c03800cdb7509fa81a40859fbbb
113610743,cannoli,joncatanio/cannoli,2022-09-06T05:13:19Z,2017-12-08T19:38:08Z,2018-10-25T23:13:52Z,11451,772,19,5,master,410f6bea362bf9e33eecc0e01fb080dadd14ef23
23979987,clog-cli,clog-tool/clog-cli,2022-10-15T20:21:35Z,2014-09-12T23:12:43Z,2017-03-18T21:28:19Z,1768,772,43,24,master,bd3e45fdc8674e5f9a03a5136760dff0657817d6
183477487,egg,egraphs-good/egg,2022-10-21T22:59:55Z,2019-04-25T17:08:29Z,2022-10-18T17:52:22Z,5685,771,80,14,main,1774244dd932ce4f483bf0b2d1640875c04523d2
54696895,rdedup,dpc/rdedup,2022-10-20T14:40:47Z,2016-03-25T05:34:05Z,2022-08-25T22:14:28Z,1037,770,44,45,master,1d11e19b102d7710c2869d932a00308d90b030c3
71928026,cargo-update,nabijaczleweli/cargo-update,2022-10-18T16:34:16Z,2016-10-25T18:43:06Z,2022-10-12T20:08:03Z,113134,770,37,20,master,8d12e222b1a8d99a20450e399f056cc10e97d475
76723328,gentle-intro,stevedonovan/gentle-intro,2022-10-18T19:25:19Z,2016-12-17T12:39:18Z,2022-10-03T09:13:43Z,736,769,103,43,master,11650e1ca487e81ad8a77724e961846a0c759bd1
321792527,StyLua,JohnnyMorganz/StyLua,2022-10-23T18:30:51Z,2020-12-15T21:24:43Z,2022-10-15T14:21:34Z,2102,767,35,41,main,b8c32f7ca79aa56f3585455fd664ea24cee19ff0
156446670,MIRAI,facebookexperimental/MIRAI,2022-10-18T01:38:37Z,2018-11-06T20:56:35Z,2022-10-08T18:01:01Z,215070,767,71,7,main,2735171ecb775aa2f2b092e97ac5a90cb482cb70
50503287,quick-xml,tafia/quick-xml,2022-10-21T14:59:16Z,2016-01-27T11:37:44Z,2022-10-23T11:03:43Z,2335,766,158,64,master,7c423cec23f3f8753651456be10ea9e313747b07
102618473,trow,ContainerSolutions/trow,2022-10-20T00:58:55Z,2017-09-06T14:26:20Z,2022-10-17T10:56:02Z,3210,764,91,53,main,c89014cc85d959ac877c7c05541b4015f37f1814
305468604,cargo-chef,LukeMathWalker/cargo-chef,2022-10-23T12:24:18Z,2020-10-19T17:52:16Z,2022-10-22T18:23:06Z,243,762,64,16,main,5bd3552f1e697d4bb4db6d09e7cb5fbaf13beaca
342259394,svix-webhooks,svix/svix-webhooks,2022-10-23T15:31:42Z,2021-02-25T13:49:38Z,2022-10-21T20:37:34Z,3530,760,54,33,main,05735cc3c500a0782c506c44c953a8d158fa9440
21821080,tiny-http,tiny-http/tiny-http,2022-10-15T12:00:26Z,2014-07-14T13:47:15Z,2022-10-20T12:20:27Z,5412,760,106,43,master,212b1c45852fef2093dc1374875a9393c55eb4b9
181782286,typos,crate-ci/typos,2022-10-22T22:54:13Z,2019-04-16T23:28:35Z,2022-10-22T05:58:00Z,14914,759,36,40,master,4e7e37799bef87ebbb4b7e9fb9afb72ca58aa56b
212116761,cosmwasm,CosmWasm/cosmwasm,2022-10-23T15:20:34Z,2019-10-01T14:25:20Z,2022-10-20T14:31:22Z,13529,758,200,75,main,1d19b469957fb5933fecf43d79924962c35bec6a
105381565,quicksilver,ryanisaacg/quicksilver,2022-10-22T16:13:19Z,2017-09-30T15:59:53Z,2022-07-23T13:17:05Z,10886,757,78,14,master,1856a8c72bf95197cb81e458bf381f2317372ff9
113392374,ropey,cessen/ropey,2022-10-23T20:09:59Z,2017-12-07T02:29:51Z,2022-10-04T01:10:51Z,2360,757,31,1,master,594adfa9dd26083ea2b41401469b1dfcba655b5d
405844375,binocle,sharkdp/binocle,2022-10-22T17:26:09Z,2021-09-13T05:29:46Z,2022-01-24T22:29:22Z,2515,757,19,15,master,455e3a023b10572afc48ae98539b627c3ea62a60
77078031,rs_pbrt,wahn/rs_pbrt,2022-10-21T18:29:18Z,2016-12-21T18:53:02Z,2022-09-06T19:38:53Z,220510,756,54,2,master,e7a2451ad5101aeb01b66a5fa185e7259b5e3bc8
102454923,rust-qt-binding-generator,KDE/rust-qt-binding-generator,2022-10-13T12:51:43Z,2017-09-05T08:24:08Z,2022-10-23T10:46:35Z,1118,755,34,0,master,a9f067cc215869127d6b4ceaac39c747e815a449
35750399,rust-gc,Manishearth/rust-gc,2022-10-23T00:50:25Z,2015-05-17T03:31:43Z,2022-10-20T03:06:35Z,858,755,45,18,master,6c5f754682e573e4590b52168dce835bba28beaf
351882164,kani,model-checking/kani,2022-10-23T13:37:39Z,2021-03-26T18:49:50Z,2022-10-19T02:41:58Z,28449,755,43,383,main,5739d48719d44aa5b10c607c35bab8099a5999b5
243804463,eyre,yaahc/eyre,2022-10-15T09:42:08Z,2020-02-28T16:18:11Z,2022-09-23T23:31:31Z,514,753,32,19,master,c32a8d0b6799ef4c862df1034202f9d6e5a5f400
129922294,life-dashboard,davidhampgonsalves/life-dashboard,2022-10-16T23:51:23Z,2018-04-17T15:04:04Z,2022-08-30T22:38:54Z,10847,752,16,8,master,10ba40606b3b92dc3f84d82d9936f2220ca46406
274987572,s2n-quic,aws/s2n-quic,2022-10-23T18:15:02Z,2020-06-25T18:27:25Z,2022-10-22T01:04:09Z,8779,752,51,203,main,adc91dc40b075897ffa50ee36fd7ad067fda0ae7
279483812,orogene,orogene/orogene,2022-10-16T15:17:14Z,2020-07-14T04:43:17Z,2022-06-17T01:43:49Z,2231,752,29,13,main,c9ab088b2b6fac831503bde6bd13f5cf1576d075
83568737,rppal,golemparts/rppal,2022-10-20T02:41:26Z,2017-03-01T15:16:36Z,2022-10-10T03:22:05Z,1391,751,69,27,master,f1379b7e7b678fb75f7067aadc0ff5e726d9fc5e
287203573,SongRec,marin-m/SongRec,2022-10-23T19:20:24Z,2020-08-13T06:50:25Z,2022-10-09T12:10:46Z,1324,750,53,44,master,10bb94bec68df7f49784573b6b97b46ff98c6a5a
53307067,rust-sciter,sciter-sdk/rust-sciter,2022-10-23T17:58:55Z,2016-03-07T08:02:47Z,2022-05-06T20:12:14Z,671,749,56,34,master,789013a5353826b681c896eef489a450ece84c9c
51176043,sentry-cli,getsentry/sentry-cli,2022-10-21T19:08:13Z,2016-02-05T21:44:33Z,2022-10-23T18:46:51Z,4494,747,195,31,master,6f9173687fdfd56810145c5c727ff76978784814
92592878,simple-http-server,TheWaWaR/simple-http-server,2022-10-20T04:22:00Z,2017-05-27T10:52:10Z,2022-10-14T08:25:19Z,725,746,76,19,master,726591384caecf89685a6b54eaebdffddc85a5a2
